date,time,SENTIMENT
12-20-2022,12:25,2.6
12-20-2022,12:30,2
12-20-2022,12:35,3.6
12-20-2022,12:40,2.5
12-20-2022,12:45,3.142857143
12-20-2022,12:50,2.25
12-20-2022,12:55,3
12-20-2022,13:00,3.142857143
12-20-2022,13:05,3
12-20-2022,13:10,3
12-20-2022,13:15,2.833333333
12-20-2022,13:20,2.5
12-20-2022,13:25,1.428571429
12-20-2022,13:30,2
12-20-2022,13:35,4.363636364
12-20-2022,13:40,3.25
12-20-2022,13:45,2.5
12-20-2022,13:50,2.909090909
12-20-2022,13:55,3
12-20-2022,14:00,3.4
12-20-2022,14:05,1.666666667
12-20-2022,14:10,2.5
12-20-2022,14:15,3.857142857
12-20-2022,14:20,2
12-20-2022,14:25,2.5
12-20-2022,14:30,3.5
12-20-2022,14:35,2.285714286
12-20-2022,14:40,2.642857143
12-20-2022,14:45,2.142857143
12-20-2022,14:50,2.363636364
12-20-2022,14:55,2.4
12-20-2022,15:00,3.181818182
12-20-2022,15:05,1.2
12-20-2022,15:10,2.2
12-20-2022,15:15,1.777777778
12-20-2022,15:20,3
12-20-2022,15:25,1
12-20-2022,15:30,2
12-20-2022,15:35,2.818181818
12-20-2022,15:40,3.461538462
12-20-2022,15:45,3
12-20-2022,15:50,4.285714286
12-20-2022,15:55,2.818181818
12-21-2022,09:30,3
12-21-2022,09:35,3.666666667
12-21-2022,09:40,2.285714286
12-21-2022,09:45,3
12-21-2022,09:50,1.25
12-21-2022,09:55,1
12-21-2022,10:00,3.111111111
12-21-2022,10:05,2.142857143
12-21-2022,10:10,3.5
12-21-2022,10:15,3.375
12-21-2022,10:20,1.5
12-21-2022,10:25,1.571428571
12-21-2022,10:30,2.666666667
12-21-2022,10:35,2
12-21-2022,10:40,2.454545455
12-21-2022,10:45,1.75
12-21-2022,10:50,3.666666667
12-21-2022,10:55,1
12-21-2022,11:00,2.4
12-21-2022,11:05,3.375
12-21-2022,11:10,2.4
12-21-2022,11:15,1.818181818
12-21-2022,11:20,2.416666667
12-21-2022,11:25,2
12-21-2022,11:30,3
12-21-2022,11:35,2.363636364
12-21-2022,11:40,2.6
12-21-2022,11:45,1.777777778
12-21-2022,11:50,2.714285714
12-21-2022,11:55,2.125
12-21-2022,12:00,2.444444444
12-21-2022,12:05,2.333333333
12-21-2022,12:10,2.888888889
12-21-2022,12:15,1.923076923
12-21-2022,12:20,3.538461538
12-21-2022,12:25,2.5
12-21-2022,12:30,2.714285714
12-21-2022,12:35,2.444444444
12-21-2022,12:40,1.571428571
12-21-2022,12:45,2.333333333
12-21-2022,12:50,2.285714286
12-21-2022,12:55,2.857142857
12-21-2022,13:00,3.142857143
12-21-2022,13:05,1.666666667
12-21-2022,13:10,3
12-21-2022,13:15,2.428571429
12-21-2022,13:20,2.125
12-21-2022,13:25,2.333333333
12-21-2022,13:30,2.714285714
12-21-2022,13:35,2.222222222
12-21-2022,13:40,2.545454545
12-21-2022,13:45,3.157894737
12-21-2022,13:50,2.166666667
12-21-2022,13:55,3
12-21-2022,14:00,2.933333333
12-21-2022,14:05,2.695652174
12-21-2022,14:10,3.8
12-21-2022,14:15,1.8
12-21-2022,14:20,2.1
12-21-2022,14:25,2.75
12-21-2022,14:30,2.454545455
12-21-2022,14:35,1.833333333
12-21-2022,14:40,2.243902439
12-21-2022,14:45,2.2
12-21-2022,14:50,2.2
12-21-2022,14:55,3.4
12-21-2022,15:00,2.923076923
12-21-2022,15:05,3.4
12-21-2022,15:10,1.5
12-21-2022,15:15,2.416666667
12-21-2022,15:20,3.230769231
12-21-2022,15:25,2.666666667
12-21-2022,15:30,1.428571429
12-21-2022,15:35,1.857142857
12-21-2022,15:40,2.2
12-21-2022,15:45,3.066666667
12-21-2022,15:50,2.416666667
12-21-2022,15:55,3
12-22-2022,09:30,2.25
12-22-2022,09:35,2.285714286
12-22-2022,09:40,3.333333333
12-22-2022,09:45,3.125
12-22-2022,09:50,1
12-22-2022,09:55,1.75
12-22-2022,10:00,2.166666667
12-22-2022,10:05,1.8
12-22-2022,10:10,4.25
12-22-2022,10:15,2.888888889
12-22-2022,10:20,1.8
12-22-2022,10:25,2
12-22-2022,10:30,3
12-22-2022,10:35,3.1
12-22-2022,10:40,4
12-22-2022,10:45,2
12-22-2022,10:50,3.5
12-22-2022,10:55,2.85
12-22-2022,11:00,4.333333333
12-22-2022,11:05,2.6
12-22-2022,11:10,2.611764706
12-22-2022,11:15,2.4
12-22-2022,11:20,4.125
12-22-2022,11:25,3
12-22-2022,11:30,1
12-22-2022,11:35,3.333333333
12-22-2022,11:40,3
12-22-2022,11:45,1.75
12-22-2022,11:50,2.375
12-22-2022,11:55,2.142857143
12-22-2022,12:00,3.142857143
12-22-2022,12:05,2.125
12-22-2022,12:10,3.545454545
12-22-2022,12:15,2.333333333
12-22-2022,12:20,3.4
12-22-2022,12:25,2.75
12-22-2022,12:30,2.928571429
12-22-2022,12:35,2.6
12-22-2022,12:40,4.272727273
12-22-2022,12:45,3
12-22-2022,12:50,1
12-22-2022,12:55,2.571428571
12-22-2022,13:00,3.714285714
12-22-2022,13:05,2.285714286
12-22-2022,13:10,2.333333333
12-22-2022,13:15,1
12-22-2022,13:20,3.285714286
12-22-2022,13:25,2.375
12-22-2022,13:30,1.555555556
12-22-2022,13:35,2.333333333
12-22-2022,13:40,3.5
12-22-2022,13:45,2.689655172
12-22-2022,13:50,3.857142857
12-22-2022,13:55,1.666666667
12-22-2022,14:00,2.714285714
12-22-2022,14:05,2.142857143
12-22-2022,14:10,2.4
12-22-2022,14:15,2.6
12-22-2022,14:20,2.111111111
12-22-2022,14:25,1.6
12-22-2022,14:30,2.363636364
12-22-2022,14:35,1.818181818
12-22-2022,14:40,3.444444444
12-22-2022,14:45,2.733333333
12-22-2022,14:50,2.333333333
12-22-2022,14:55,1.9
12-22-2022,15:00,2.533333333
12-22-2022,15:05,2.5
12-22-2022,15:10,2.307692308
12-22-2022,15:15,2
12-22-2022,15:20,2.631578947
12-22-2022,15:25,1.5
12-22-2022,15:30,2.333333333
12-22-2022,15:35,2.5
12-22-2022,15:40,2.588235294
12-22-2022,15:45,2
12-22-2022,15:50,1.444444444
12-22-2022,15:55,3.2
12-23-2022,09:30,2.538461538
12-23-2022,09:35,3
12-23-2022,09:40,2
12-23-2022,09:45,1.75
12-23-2022,09:50,2.666666667
12-23-2022,09:55,1.428571429
12-23-2022,10:00,3
12-23-2022,10:05,3.333333333
12-23-2022,10:10,2.333333333
12-23-2022,10:15,1
12-23-2022,10:20,2.833333333
12-23-2022,10:25,2.777777778
12-23-2022,10:30,2.857142857
12-23-2022,10:35,2.333333333
12-23-2022,10:40,2.4
12-23-2022,10:45,1.571428571
12-23-2022,10:50,3.6
12-23-2022,10:55,3.4
12-23-2022,11:00,2.6
12-23-2022,11:05,2.8
12-23-2022,11:10,2.830188679
12-23-2022,11:15,1.166666667
12-23-2022,11:20,3.142857143
12-23-2022,11:25,2.333333333
12-23-2022,11:30,3
12-23-2022,11:35,1.888888889
12-23-2022,11:40,1.888888889
12-23-2022,11:45,1.571428571
12-23-2022,11:50,2.714285714
12-23-2022,11:55,2
12-23-2022,12:00,3
12-23-2022,12:05,1.555555556
12-23-2022,12:10,2
12-23-2022,12:15,3
12-23-2022,12:20,2
12-23-2022,12:25,3.25
12-23-2022,12:30,4.333333333
12-23-2022,12:35,2.571428571
12-23-2022,12:40,3.8
12-23-2022,12:45,2.375
12-23-2022,12:50,3.666666667
12-23-2022,12:55,2.142857143
12-23-2022,13:00,3.5
12-23-2022,13:05,3.428571429
12-23-2022,13:10,2.857142857
12-23-2022,13:15,3.5
12-23-2022,13:20,3.8
12-23-2022,13:25,1
12-23-2022,13:30,2.083333333
12-23-2022,13:35,3.333333333
12-23-2022,13:40,2.333333333
12-23-2022,13:45,2.5
12-23-2022,13:50,3.076923077
12-23-2022,13:55,3.5
12-23-2022,14:00,3.2
12-23-2022,14:05,1.666666667
12-23-2022,14:10,2.888888889
12-23-2022,14:15,2.454545455
12-23-2022,14:20,3.6
12-23-2022,14:25,3.5
12-23-2022,14:30,2.571428571
12-23-2022,14:35,3.454545455
12-23-2022,14:40,2.777777778
12-23-2022,14:45,2
12-23-2022,14:50,2.764705882
12-23-2022,14:55,2.6
12-23-2022,15:00,2.9
12-23-2022,15:05,2.6
12-23-2022,15:10,3.142857143
12-23-2022,15:15,3.181818182
12-23-2022,15:20,2.25
12-23-2022,15:25,2.083333333
12-23-2022,15:30,2.684210526
12-23-2022,15:35,2.444444444
12-23-2022,15:40,2.869565217
12-23-2022,15:45,2.923076923
12-23-2022,15:50,2.769230769
12-23-2022,15:55,2.705882353
12-24-2022,09:30,1.714285714
12-24-2022,09:35,2.6
12-24-2022,09:40,1.333333333
12-24-2022,09:45,3
12-24-2022,09:50,1
12-24-2022,09:55,2
12-24-2022,10:00,5
12-24-2022,10:05,3
12-24-2022,10:10,3
12-24-2022,10:15,3
12-24-2022,10:20,2.833333333
12-24-2022,10:25,2.5
12-24-2022,10:30,2.4
12-24-2022,10:40,3.25
12-24-2022,10:45,2.875
12-24-2022,10:50,3.5
12-24-2022,10:55,3.596153846
12-24-2022,11:00,4.5
12-24-2022,11:05,3
12-24-2022,11:10,3
12-24-2022,11:15,3.2
12-24-2022,11:20,2
12-24-2022,11:25,2.6
12-24-2022,11:30,1.428571429
12-24-2022,11:35,3
12-24-2022,11:40,3.5
12-24-2022,11:45,3.75
12-24-2022,11:50,5
12-24-2022,11:55,3
12-24-2022,12:00,3.666666667
12-24-2022,12:05,3.5
12-24-2022,12:10,4
12-24-2022,12:15,1
12-24-2022,12:20,2.333333333
12-24-2022,12:25,2.6
12-24-2022,12:30,1
12-24-2022,12:35,1.666666667
12-24-2022,12:40,3.5
12-24-2022,12:45,3
12-24-2022,12:50,2.333333333
12-24-2022,12:55,3.5
12-24-2022,13:00,2.333333333
12-24-2022,13:05,3
12-24-2022,13:10,3.25
12-24-2022,13:15,3.25
12-24-2022,13:20,2.333333333
12-24-2022,13:25,1.6
12-24-2022,13:30,2.6
12-24-2022,13:35,1.4
12-24-2022,13:40,3.6
12-24-2022,13:45,4
12-24-2022,13:50,3.4
12-24-2022,13:55,2.333333333
12-24-2022,14:00,2.75
12-24-2022,14:05,3.333333333
12-24-2022,14:10,3
12-24-2022,14:15,2.833333333
12-24-2022,14:20,2.8
12-24-2022,14:25,3.5
12-24-2022,14:30,1.875
12-24-2022,14:35,3
12-24-2022,14:40,1.8
12-24-2022,14:45,2.333333333
12-24-2022,14:50,4.666666667
12-24-2022,14:55,4
12-24-2022,15:00,2.611111111
12-24-2022,15:05,5
12-24-2022,15:10,2.3
12-24-2022,15:15,4.2
12-24-2022,15:20,3.4
12-24-2022,15:25,2.714285714
12-24-2022,15:30,2.166666667
12-24-2022,15:35,2.2
12-24-2022,15:40,3
12-24-2022,15:45,3.2
12-24-2022,15:50,3.375
12-24-2022,15:55,2.444444444
12-25-2022,09:30,1.8
12-25-2022,09:35,1
12-25-2022,09:40,1
12-25-2022,09:45,3.5
12-25-2022,09:50,2.333333333
12-25-2022,09:55,3.6
12-25-2022,10:00,4
12-25-2022,10:05,3
12-25-2022,10:10,3
12-25-2022,10:15,3
12-25-2022,10:20,3
12-25-2022,10:25,2.666666667
12-25-2022,10:30,1
12-25-2022,10:35,2.333333333
12-25-2022,10:40,5
12-25-2022,10:45,1
12-25-2022,10:50,1.8
12-25-2022,10:55,1
12-25-2022,11:00,2.4
12-25-2022,11:05,1
12-25-2022,11:10,2.6
12-25-2022,11:15,1
12-25-2022,11:20,2.75
12-25-2022,11:25,4.5
12-25-2022,11:30,3.4
12-25-2022,11:35,2.142857143
12-25-2022,11:40,5
12-25-2022,11:45,2.6
12-25-2022,11:50,5
12-25-2022,11:55,1.8
12-25-2022,12:00,4.5
12-25-2022,12:05,1
12-25-2022,12:10,4.5
12-25-2022,12:15,5
12-25-2022,12:20,2.4
12-25-2022,12:25,5
12-25-2022,12:30,2
12-25-2022,12:35,5
12-25-2022,12:40,3
12-25-2022,12:45,3
12-25-2022,12:50,1
12-25-2022,12:55,5
12-25-2022,13:00,3.75
12-25-2022,13:05,2.666666667
12-25-2022,13:10,4.666666667
12-25-2022,13:15,2.428571429
12-25-2022,13:20,3.8
12-25-2022,13:25,5
12-25-2022,13:30,3.8
12-25-2022,13:40,3.666666667
12-25-2022,13:45,2.5
12-25-2022,13:50,3.6
12-25-2022,13:55,5
12-25-2022,14:00,4
12-25-2022,14:05,1
12-25-2022,14:10,2.333333333
12-25-2022,14:15,2
12-25-2022,14:20,3.666666667
12-25-2022,14:25,3
12-25-2022,14:30,1.75
12-25-2022,14:35,5
12-25-2022,14:45,2.714285714
12-25-2022,14:50,1
12-25-2022,14:55,3.333333333
12-25-2022,15:00,3.333333333
12-25-2022,15:05,5
12-25-2022,15:10,2
12-25-2022,15:15,4
12-25-2022,15:25,2
12-25-2022,15:30,1
12-25-2022,15:35,3
12-25-2022,15:40,1
12-25-2022,15:45,3.4
12-25-2022,15:50,2.6
12-25-2022,15:55,3
12-26-2022,09:30,3
12-26-2022,09:35,5
12-26-2022,09:40,1
12-26-2022,09:45,1.8
12-26-2022,09:50,2.222222222
12-26-2022,09:55,1
12-26-2022,10:00,2.9
12-26-2022,10:05,2.5
12-26-2022,10:10,3.75
12-26-2022,10:15,3.6
12-26-2022,10:20,1.6
12-26-2022,10:25,2.333333333
12-26-2022,10:30,3.666666667
12-26-2022,10:35,5
12-26-2022,10:40,3.75
12-26-2022,10:45,2
12-26-2022,10:50,4.555555556
12-26-2022,10:55,3
12-26-2022,11:00,5
12-26-2022,11:05,4.75
12-26-2022,11:10,4.2
12-26-2022,11:15,4
12-26-2022,11:20,4
12-26-2022,11:25,5
12-26-2022,11:30,2.333333333
12-26-2022,11:35,2.666666667
12-26-2022,11:40,3.666666667
12-26-2022,11:45,1.714285714
12-26-2022,11:50,3.4
12-26-2022,11:55,2.5
12-26-2022,12:00,3
12-26-2022,12:05,2
12-26-2022,12:10,2.333333333
12-26-2022,12:15,3
12-26-2022,12:20,3
12-26-2022,12:25,4.285714286
12-26-2022,12:30,2.333333333
12-26-2022,12:35,3.333333333
12-26-2022,12:40,4.666666667
12-26-2022,12:45,3
12-26-2022,12:50,2
12-26-2022,12:55,2.75
12-26-2022,13:00,3.25
12-26-2022,13:05,2.75
12-26-2022,13:10,2
12-26-2022,13:15,5
12-26-2022,13:20,2
12-26-2022,13:25,3
12-26-2022,13:30,1
12-26-2022,13:35,2.571428571
12-26-2022,13:40,5
12-26-2022,13:45,3.333333333
12-26-2022,13:50,2
12-26-2022,13:55,1
12-26-2022,14:00,1
12-26-2022,14:05,4
12-26-2022,14:10,2.4
12-26-2022,14:15,3
12-26-2022,14:20,2.333333333
12-26-2022,14:25,2.666666667
12-26-2022,14:30,2
12-26-2022,14:35,3.375
12-26-2022,14:40,1.8
12-26-2022,14:45,1.8
12-26-2022,14:50,2.444444444
12-26-2022,14:55,3
12-26-2022,15:00,2.833333333
12-26-2022,15:05,3.4
12-26-2022,15:10,3.166666667
12-26-2022,15:15,5
12-26-2022,15:20,3.625
12-26-2022,15:25,2.428571429
12-26-2022,15:30,4
12-26-2022,15:35,4
12-26-2022,15:40,3.5
12-26-2022,15:45,2.111111111
12-26-2022,15:50,3.857142857
12-26-2022,15:55,1
12-27-2022,09:30,1
12-27-2022,09:35,1
12-27-2022,09:40,1
12-27-2022,09:45,3.666666667
12-27-2022,09:50,4.2
12-27-2022,09:55,1.4
12-27-2022,10:00,4
12-27-2022,10:05,2.818181818
12-27-2022,10:10,3.25
12-27-2022,10:15,3
12-27-2022,10:20,2.8
12-27-2022,10:25,1.5
12-27-2022,10:30,2.333333333
12-27-2022,10:35,4
12-27-2022,10:40,3.2
12-27-2022,10:45,2.285714286
12-27-2022,10:50,3
12-27-2022,10:55,1.8
12-27-2022,11:00,3.333333333
12-27-2022,11:05,3.333333333
12-27-2022,11:10,2.714285714
12-27-2022,11:15,1.3
12-27-2022,11:20,2.2
12-27-2022,11:25,2.48
12-27-2022,11:30,2.25
12-27-2022,11:35,3.125
12-27-2022,11:40,3.090909091
12-27-2022,11:45,1.857142857
12-27-2022,11:50,5
12-27-2022,11:55,1.857142857
12-27-2022,12:00,2.5
12-27-2022,12:05,2.6
12-27-2022,12:10,3.111111111
12-27-2022,12:15,2.230769231
12-27-2022,12:20,3.266666667
12-27-2022,12:25,3.142857143
12-27-2022,12:30,3.181818182
12-27-2022,12:35,3.2
12-27-2022,12:40,1.666666667
12-27-2022,12:45,1.666666667
12-27-2022,12:50,3
12-27-2022,12:55,1.615384615
12-27-2022,13:00,2.6
12-27-2022,13:05,1
12-27-2022,13:10,2.230769231
12-27-2022,13:15,3
12-27-2022,13:20,3.166666667
12-27-2022,13:25,2.75
12-27-2022,13:30,3.181818182
12-27-2022,13:35,2.333333333
12-27-2022,13:40,3
12-27-2022,13:45,2.8
12-27-2022,13:50,1.666666667
12-27-2022,13:55,1
12-27-2022,14:00,2.777777778
12-27-2022,14:05,2.090909091
12-27-2022,14:10,2.571428571
12-27-2022,14:15,1.833333333
12-27-2022,14:20,1.5
12-27-2022,14:25,3.538461538
12-27-2022,14:30,3.05
12-27-2022,14:35,2.666666667
12-27-2022,14:40,2.444444444
12-27-2022,14:45,2.173913043
12-27-2022,14:50,2
12-27-2022,14:55,1.95
12-27-2022,15:00,2.928571429
12-27-2022,15:05,2.315789474
12-27-2022,15:10,1.65
12-27-2022,15:15,2.166666667
12-27-2022,15:20,2.538461538
12-27-2022,15:25,2.818181818
12-27-2022,15:30,2.55
12-27-2022,15:35,2.307692308
12-27-2022,15:40,2.818181818
12-27-2022,15:45,2
12-27-2022,15:50,3.086956522
12-27-2022,15:55,2.368421053
12-28-2022,09:30,1.818181818
12-28-2022,09:35,1.846153846
12-28-2022,09:40,2.142857143
12-28-2022,09:45,1.111111111
12-28-2022,09:50,1.5
12-28-2022,09:55,2.181818182
12-28-2022,10:00,2.764705882
12-28-2022,10:05,2.333333333
12-28-2022,10:10,2.642857143
12-28-2022,10:15,2.083333333
12-28-2022,10:20,2.1
12-28-2022,10:25,1.916666667
12-28-2022,10:30,2.25
12-28-2022,10:35,2.785714286
12-28-2022,10:40,2.636363636
12-28-2022,10:45,1.333333333
12-28-2022,10:50,2.090909091
12-28-2022,10:55,1
12-28-2022,11:00,1.35
12-28-2022,11:05,2.058823529
12-28-2022,11:10,1.705882353
12-28-2022,11:15,1.888888889
12-28-2022,11:20,2.222222222
12-28-2022,11:25,2.105263158
12-28-2022,11:30,2.117647059
12-28-2022,11:35,2.318181818
12-28-2022,11:40,2.416666667
12-28-2022,11:45,1.923076923
12-28-2022,11:50,2.166666667
12-28-2022,11:55,3.111111111
12-28-2022,12:00,1.952380952
12-28-2022,12:05,2.142857143
12-28-2022,12:10,2.071428571
12-28-2022,12:15,1.846153846
12-28-2022,12:20,1.533333333
12-28-2022,12:25,1.818181818
12-28-2022,12:30,2.0625
12-28-2022,12:35,2.142857143
12-28-2022,12:40,2.888888889
12-28-2022,12:45,2.25
12-28-2022,12:50,3.181818182
12-28-2022,12:55,2.111111111
12-28-2022,13:00,3.052631579
12-28-2022,13:05,1.833333333
12-28-2022,13:10,1.4
12-28-2022,13:15,2.5
12-28-2022,13:20,2.071428571
12-28-2022,13:25,2
12-28-2022,13:30,1.916666667
12-28-2022,13:35,2.090909091
12-28-2022,13:40,1.727272727
12-28-2022,13:45,1.75
12-28-2022,13:50,2.333333333
12-28-2022,13:55,2.833333333
12-28-2022,14:00,2.333333333
12-28-2022,14:05,2.4
12-28-2022,14:10,1.9375
12-28-2022,14:15,2.733333333
12-28-2022,14:20,1.923076923
12-28-2022,14:25,2.9
12-28-2022,14:30,2.894736842
12-28-2022,14:35,2.714285714
12-28-2022,14:40,2.733333333
12-28-2022,14:45,2.285714286
12-28-2022,14:50,2.5
12-28-2022,14:55,1.888888889
12-28-2022,15:00,2.555555556
12-28-2022,15:05,2.333333333
12-28-2022,15:10,1
